Instrument:,H2S-240708934,,,,
"3/5/2026, 9:42:14 AM",3.613,64.2,100,0,2026-03-05T14:42:14.000Z
"3/5/2026, 9:45:14 AM",3.612,64.2,100,0,2026-03-05T14:45:14.000Z
"3/5/2026, 9:48:14 AM",3.613,64.4,100,0,2026-03-05T14:48:14.000Z
"3/5/2026, 9:51:14 AM",3.612,64.4,100,0,2026-03-05T14:51:14.000Z
"3/5/2026, 9:54:14 AM",3.613,64.4,100,0,2026-03-05T14:54:14.000Z
"3/5/2026, 9:57:14 AM",3.613,64.6,100,0,2026-03-05T14:57:14.000Z
"3/5/2026, 10:00:14 AM",3.612,64.8,100,0,2026-03-05T15:00:14.000Z
"3/5/2026, 10:03:14 AM",3.613,64.8,100,0,2026-03-05T15:03:14.000Z
"3/5/2026, 10:06:14 AM",3.612,64.8,100,0,2026-03-05T15:06:14.000Z
"3/5/2026, 10:09:14 AM",3.613,64.8,100,0,2026-03-05T15:09:14.000Z
"3/5/2026, 10:12:14 AM",3.613,64.8,100,0,2026-03-05T15:12:14.000Z
"3/5/2026, 10:15:14 AM",3.613,64.8,100,0,2026-03-05T15:15:14.000Z
"3/5/2026, 10:18:14 AM",3.613,64.9,100,0,2026-03-05T15:18:14.000Z
"3/5/2026, 10:21:14 AM",3.613,64.9,100,0,2026-03-05T15:21:14.000Z
"3/5/2026, 10:24:14 AM",3.613,64.9,100,0,2026-03-05T15:24:14.000Z
"3/5/2026, 10:27:14 AM",3.613,64.9,100,0,2026-03-05T15:27:14.000Z
"3/5/2026, 10:30:14 AM",3.613,64.9,100,0,2026-03-05T15:30:14.000Z
"3/5/2026, 10:33:14 AM",3.613,64.9,100,0,2026-03-05T15:33:14.000Z
"3/5/2026, 10:36:14 AM",3.613,64.9,100,0,2026-03-05T15:36:14.000Z
"3/5/2026, 10:39:14 AM",3.613,64.9,100,0,2026-03-05T15:39:14.000Z
"3/5/2026, 10:42:14 AM",3.613,64.9,100,0,2026-03-05T15:42:14.000Z
"3/5/2026, 10:45:14 AM",3.613,64.8,100,0,2026-03-05T15:45:14.000Z
"3/5/2026, 10:48:14 AM",3.613,64.8,100,0,2026-03-05T15:48:14.000Z
"3/5/2026, 10:51:14 AM",3.613,64.8,100,0,2026-03-05T15:51:14.000Z
"3/5/2026, 10:54:14 AM",3.613,64.8,100,0,2026-03-05T15:54:14.000Z
"3/5/2026, 10:57:14 AM",3.613,64.8,100,0,2026-03-05T15:57:14.000Z
"3/5/2026, 11:00:14 AM",3.613,64.9,100,0,2026-03-05T16:00:14.000Z
"3/5/2026, 11:03:14 AM",3.613,64.9,100,0,2026-03-05T16:03:14.000Z
"3/5/2026, 11:06:14 AM",3.613,64.9,100,0,2026-03-05T16:06:14.000Z
"3/5/2026, 11:09:14 AM",3.613,65.1,100,0,2026-03-05T16:09:14.000Z
"3/5/2026, 11:12:14 AM",3.613,65.1,100,0,2026-03-05T16:12:14.000Z
"3/5/2026, 11:15:14 AM",3.613,65.3,100,0,2026-03-05T16:15:14.000Z
"3/5/2026, 11:18:14 AM",3.613,65.3,100,0,2026-03-05T16:18:14.000Z
"3/5/2026, 11:21:14 AM",3.613,65.3,100,0,2026-03-05T16:21:14.000Z
"3/5/2026, 11:24:14 AM",3.613,65.5,100,0,2026-03-05T16:24:14.000Z
"3/5/2026, 11:27:14 AM",3.613,65.5,100,0,2026-03-05T16:27:14.000Z
"3/5/2026, 11:30:14 AM",3.613,65.5,100,0,2026-03-05T16:30:14.000Z
"3/5/2026, 11:33:14 AM",3.613,65.7,100,0,2026-03-05T16:33:14.000Z
"3/5/2026, 11:36:14 AM",3.613,65.7,100,0,2026-03-05T16:36:14.000Z
"3/5/2026, 11:39:14 AM",3.613,65.8,100,0,2026-03-05T16:39:14.000Z
"3/5/2026, 11:42:14 AM",3.614,66,100,0,2026-03-05T16:42:14.000Z
"3/5/2026, 11:45:14 AM",3.613,66.2,100,0,2026-03-05T16:45:14.000Z
"3/5/2026, 11:48:14 AM",3.613,66.2,100,0,2026-03-05T16:48:14.000Z
"3/5/2026, 11:51:14 AM",3.613,66.4,100,0,2026-03-05T16:51:14.000Z
"3/5/2026, 11:54:14 AM",3.614,66.6,100,0,2026-03-05T16:54:14.000Z
"3/5/2026, 11:57:14 AM",3.614,66.6,100,0,2026-03-05T16:57:14.000Z
"3/5/2026, 12:00:14 PM",3.613,66.7,100,0,2026-03-05T17:00:14.000Z
"3/5/2026, 12:03:14 PM",3.613,66.7,100,0,2026-03-05T17:03:14.000Z
"3/5/2026, 12:06:14 PM",3.614,66.9,100,0,2026-03-05T17:06:14.000Z
"3/5/2026, 12:09:14 PM",3.614,66.9,100,0,2026-03-05T17:09:14.000Z
"3/5/2026, 12:12:14 PM",3.614,66.9,100,0,2026-03-05T17:12:14.000Z
"3/5/2026, 12:15:14 PM",3.614,66.9,100,0,2026-03-05T17:15:14.000Z
"3/5/2026, 12:18:14 PM",3.614,67.1,100,0,2026-03-05T17:18:14.000Z
"3/5/2026, 12:21:14 PM",3.614,67.1,100,0,2026-03-05T17:21:14.000Z
"3/5/2026, 12:24:14 PM",3.614,67.1,100,0,2026-03-05T17:24:14.000Z
"3/5/2026, 12:27:14 PM",3.614,67.1,100,0,2026-03-05T17:27:14.000Z
"3/5/2026, 12:30:14 PM",3.614,67.1,100,0,2026-03-05T17:30:14.000Z
"3/5/2026, 12:33:14 PM",3.614,67.3,100,0,2026-03-05T17:33:14.000Z
"3/5/2026, 12:36:14 PM",3.615,67.3,100,0,2026-03-05T17:36:14.000Z
"3/5/2026, 12:39:14 PM",3.614,67.1,100,0,2026-03-05T17:39:14.000Z
"3/5/2026, 12:42:14 PM",3.614,67.1,100,0,2026-03-05T17:42:14.000Z
"3/5/2026, 12:45:14 PM",3.614,66.9,100,0,2026-03-05T17:45:14.000Z
"3/5/2026, 12:48:14 PM",3.614,66.9,100,0,2026-03-05T17:48:14.000Z
"3/5/2026, 12:51:14 PM",3.614,66.9,100,0,2026-03-05T17:51:14.000Z
"3/5/2026, 12:54:14 PM",3.614,66.9,100,0,2026-03-05T17:54:14.000Z
"3/5/2026, 12:57:14 PM",3.615,66.9,100,0,2026-03-05T17:57:14.000Z
"3/5/2026, 1:00:14 PM",3.614,66.9,100,0,2026-03-05T18:00:14.000Z
"3/5/2026, 1:03:14 PM",3.615,67.1,100,0,2026-03-05T18:03:14.000Z
"3/5/2026, 1:06:14 PM",3.615,67.1,100,0,2026-03-05T18:06:14.000Z
"3/5/2026, 1:09:14 PM",3.615,67.3,100,0,2026-03-05T18:09:14.000Z
"3/5/2026, 1:12:14 PM",3.614,67.5,100,0,2026-03-05T18:12:14.000Z
"3/5/2026, 1:15:14 PM",3.614,67.6,100,0,2026-03-05T18:15:14.000Z
"3/5/2026, 1:18:14 PM",3.615,67.8,100,0,2026-03-05T18:18:14.000Z
"3/5/2026, 1:21:14 PM",3.614,68,100,0,2026-03-05T18:21:14.000Z
"3/5/2026, 1:24:14 PM",3.615,68.2,100,0,2026-03-05T18:24:14.000Z
"3/5/2026, 1:27:14 PM",3.614,68.2,100,0,2026-03-05T18:27:14.000Z
"3/5/2026, 1:30:14 PM",3.614,68.2,100,0,2026-03-05T18:30:14.000Z
"3/5/2026, 1:33:14 PM",3.615,68.2,100,0,2026-03-05T18:33:14.000Z
"3/5/2026, 1:36:14 PM",3.615,68.2,100,0,2026-03-05T18:36:14.000Z
"3/5/2026, 1:39:14 PM",3.614,68,100,0,2026-03-05T18:39:14.000Z
"3/5/2026, 1:42:14 PM",3.615,68,100,0,2026-03-05T18:42:14.000Z
"3/5/2026, 1:45:14 PM",3.615,67.8,100,0,2026-03-05T18:45:14.000Z
"3/5/2026, 1:48:14 PM",3.615,67.8,100,0,2026-03-05T18:48:14.000Z
"3/5/2026, 1:51:14 PM",3.615,67.8,100,0,2026-03-05T18:51:14.000Z
"3/5/2026, 1:54:14 PM",3.614,67.8,100,0,2026-03-05T18:54:14.000Z
"3/5/2026, 1:57:14 PM",3.614,67.8,100,0,2026-03-05T18:57:14.000Z
"3/5/2026, 2:00:14 PM",3.615,67.8,100,0,2026-03-05T19:00:14.000Z
"3/5/2026, 2:03:14 PM",3.615,67.8,100,0,2026-03-05T19:03:14.000Z
"3/5/2026, 2:06:14 PM",3.615,67.8,100,0,2026-03-05T19:06:14.000Z
"3/5/2026, 2:09:14 PM",3.615,68,100,0,2026-03-05T19:09:14.000Z
"3/5/2026, 2:12:14 PM",3.615,68,100,0,2026-03-05T19:12:14.000Z
"3/5/2026, 2:15:14 PM",3.615,68.2,100,0,2026-03-05T19:15:14.000Z
"3/5/2026, 2:18:14 PM",3.615,68.2,100,0,2026-03-05T19:18:14.000Z
"3/5/2026, 2:21:14 PM",3.615,68.2,100,0,2026-03-05T19:21:14.000Z
"3/5/2026, 2:24:14 PM",3.615,68.2,100,0,2026-03-05T19:24:14.000Z
"3/5/2026, 2:27:14 PM",3.615,68.2,100,0,2026-03-05T19:27:14.000Z
"3/5/2026, 2:30:14 PM",3.615,68.2,100,0,2026-03-05T19:30:14.000Z
"3/5/2026, 2:33:14 PM",3.615,68.2,100,0,2026-03-05T19:33:14.000Z
"3/5/2026, 2:36:14 PM",3.615,68,100,0,2026-03-05T19:36:14.000Z
"3/5/2026, 2:39:14 PM",3.614,68,100,0,2026-03-05T19:39:14.000Z
"3/5/2026, 2:42:14 PM",3.615,67.8,100,0,2026-03-05T19:42:14.000Z
"3/5/2026, 2:45:14 PM",3.615,67.6,100,0,2026-03-05T19:45:14.000Z
"3/5/2026, 2:48:14 PM",3.615,67.6,100,0,2026-03-05T19:48:14.000Z
"3/5/2026, 2:51:14 PM",3.615,67.5,100,0,2026-03-05T19:51:14.000Z
"3/5/2026, 2:54:14 PM",3.615,67.5,100,0,2026-03-05T19:54:14.000Z
"3/5/2026, 2:57:14 PM",3.615,67.3,100,0,2026-03-05T19:57:14.000Z
"3/5/2026, 3:00:14 PM",3.615,67.3,100,0,2026-03-05T20:00:14.000Z
"3/5/2026, 3:03:14 PM",3.615,67.3,100,0,2026-03-05T20:03:14.000Z
"3/5/2026, 3:06:14 PM",3.615,67.1,100,0,2026-03-05T20:06:14.000Z
"3/5/2026, 3:09:14 PM",3.615,67.1,100,0,2026-03-05T20:09:14.000Z
"3/5/2026, 3:12:14 PM",3.615,67.1,100,0,2026-03-05T20:12:14.000Z
"3/5/2026, 3:15:14 PM",3.615,67.1,100,0,2026-03-05T20:15:14.000Z
"3/5/2026, 3:18:14 PM",3.615,66.9,100,0,2026-03-05T20:18:14.000Z
"3/5/2026, 3:21:14 PM",3.615,66.9,100,0,2026-03-05T20:21:14.000Z
"3/5/2026, 3:24:14 PM",3.615,66.9,100,0,2026-03-05T20:24:14.000Z
"3/5/2026, 3:27:14 PM",3.615,66.9,100,0,2026-03-05T20:27:14.000Z
"3/5/2026, 3:30:14 PM",3.615,66.9,100,0,2026-03-05T20:30:14.000Z
"3/5/2026, 3:33:14 PM",3.615,66.9,100,0,2026-03-05T20:33:14.000Z
"3/5/2026, 3:36:14 PM",3.615,66.9,100,0,2026-03-05T20:36:14.000Z
"3/5/2026, 3:39:14 PM",3.614,66.9,100,0,2026-03-05T20:39:14.000Z
"3/5/2026, 3:42:14 PM",3.615,67.1,100,0,2026-03-05T20:42:14.000Z
"3/5/2026, 3:45:14 PM",3.615,67.1,100,0,2026-03-05T20:45:14.000Z
"3/5/2026, 3:48:14 PM",3.615,67.1,100,0,2026-03-05T20:48:14.000Z
"3/5/2026, 3:51:14 PM",3.615,67.1,100,0,2026-03-05T20:51:14.000Z
"3/5/2026, 3:54:14 PM",3.614,67.3,100,0,2026-03-05T20:54:14.000Z
"3/5/2026, 3:57:14 PM",3.614,67.3,100,0,2026-03-05T20:57:14.000Z
"3/5/2026, 4:00:14 PM",3.615,67.3,100,0,2026-03-05T21:00:14.000Z
"3/5/2026, 4:03:14 PM",3.615,67.5,100,0,2026-03-05T21:03:14.000Z
"3/5/2026, 4:06:14 PM",3.615,67.5,100,0,2026-03-05T21:06:14.000Z
"3/5/2026, 4:09:14 PM",3.615,67.5,100,0,2026-03-05T21:09:14.000Z
"3/5/2026, 4:12:14 PM",3.615,67.5,100,0,2026-03-05T21:12:14.000Z
"3/5/2026, 4:15:14 PM",3.615,67.6,100,0,2026-03-05T21:15:14.000Z
"3/5/2026, 4:18:14 PM",3.615,67.6,100,0,2026-03-05T21:18:14.000Z
"3/5/2026, 4:21:14 PM",3.615,67.6,100,0,2026-03-05T21:21:14.000Z
"3/5/2026, 4:24:14 PM",3.615,67.8,100,0,2026-03-05T21:24:14.000Z
"3/5/2026, 4:27:14 PM",3.615,67.8,100,0,2026-03-05T21:27:14.000Z
"3/5/2026, 4:30:14 PM",3.615,67.8,100,0,2026-03-05T21:30:14.000Z
"3/5/2026, 4:33:14 PM",3.615,67.8,100,0,2026-03-05T21:33:14.000Z
"3/5/2026, 4:36:14 PM",3.615,67.8,100,0,2026-03-05T21:36:14.000Z
"3/5/2026, 4:39:14 PM",3.615,68,100,0,2026-03-05T21:39:14.000Z
"3/5/2026, 4:42:14 PM",3.615,68,100,0,2026-03-05T21:42:14.000Z
"3/5/2026, 4:45:14 PM",3.615,68,100,0,2026-03-05T21:45:14.000Z
"3/5/2026, 4:48:14 PM",3.615,68,100,0,2026-03-05T21:48:14.000Z
"3/5/2026, 4:51:14 PM",3.615,68,100,0,2026-03-05T21:51:14.000Z
"3/5/2026, 4:54:14 PM",3.615,68,100,0,2026-03-05T21:54:14.000Z
"3/5/2026, 4:57:14 PM",3.615,67.8,100,0,2026-03-05T21:57:14.000Z
"3/5/2026, 5:00:14 PM",3.615,67.8,100,0,2026-03-05T22:00:14.000Z
"3/5/2026, 5:03:14 PM",3.615,67.8,100,0,2026-03-05T22:03:14.000Z
"3/5/2026, 5:06:14 PM",3.615,67.8,100,0,2026-03-05T22:06:14.000Z
"3/5/2026, 5:09:14 PM",3.615,67.8,100,0,2026-03-05T22:09:14.000Z
"3/5/2026, 5:12:14 PM",3.615,67.8,100,0,2026-03-05T22:12:14.000Z
"3/5/2026, 5:15:14 PM",3.615,67.8,100,0,2026-03-05T22:15:14.000Z
"3/5/2026, 5:18:14 PM",3.615,67.8,100,0,2026-03-05T22:18:14.000Z
"3/5/2026, 5:21:14 PM",3.615,67.8,100,0,2026-03-05T22:21:14.000Z
"3/5/2026, 5:24:14 PM",3.615,67.8,100,0,2026-03-05T22:24:14.000Z
"3/5/2026, 5:27:14 PM",3.615,67.8,100,0,2026-03-05T22:27:14.000Z
"3/5/2026, 5:30:14 PM",3.616,67.8,100,0,2026-03-05T22:30:14.000Z
"3/5/2026, 5:33:14 PM",3.615,67.8,100,0,2026-03-05T22:33:14.000Z
"3/5/2026, 5:36:14 PM",3.615,68,100,0,2026-03-05T22:36:14.000Z
"3/5/2026, 5:39:14 PM",3.615,68,100,0,2026-03-05T22:39:14.000Z
"3/5/2026, 5:42:14 PM",3.615,68,100,0,2026-03-05T22:42:14.000Z
"3/5/2026, 5:45:14 PM",3.615,68,100,0,2026-03-05T22:45:14.000Z
"3/5/2026, 5:48:14 PM",3.615,67.8,100,0,2026-03-05T22:48:14.000Z
"3/5/2026, 5:51:14 PM",3.615,67.8,100,0,2026-03-05T22:51:14.000Z
"3/5/2026, 5:54:14 PM",3.615,67.8,100,0,2026-03-05T22:54:14.000Z
"3/5/2026, 5:57:14 PM",3.615,67.8,100,0,2026-03-05T22:57:14.000Z
"3/5/2026, 6:00:14 PM",3.616,67.8,100,0,2026-03-05T23:00:14.000Z
"3/5/2026, 6:03:14 PM",3.615,67.6,100,0,2026-03-05T23:03:14.000Z
"3/5/2026, 6:06:14 PM",3.615,67.6,100,0,2026-03-05T23:06:14.000Z
"3/5/2026, 6:09:14 PM",3.615,67.5,100,0,2026-03-05T23:09:14.000Z
"3/5/2026, 6:12:14 PM",3.615,67.5,100,0,2026-03-05T23:12:14.000Z
"3/5/2026, 6:15:14 PM",3.615,67.3,100,0,2026-03-05T23:15:14.000Z
"3/5/2026, 6:18:14 PM",3.615,67.3,100,0,2026-03-05T23:18:14.000Z
"3/5/2026, 6:21:14 PM",3.615,67.1,100,0,2026-03-05T23:21:14.000Z
"3/5/2026, 6:24:14 PM",3.615,66.9,100,0,2026-03-05T23:24:14.000Z
"3/5/2026, 6:27:14 PM",3.615,66.9,100,0,2026-03-05T23:27:14.000Z
"3/5/2026, 6:30:14 PM",3.615,66.7,100,0,2026-03-05T23:30:14.000Z
"3/5/2026, 6:33:14 PM",3.615,66.6,100,0,2026-03-05T23:33:14.000Z
"3/5/2026, 6:36:14 PM",3.615,66.4,100,0,2026-03-05T23:36:14.000Z
"3/5/2026, 6:39:14 PM",3.615,66.4,100,0,2026-03-05T23:39:14.000Z
"3/5/2026, 6:42:14 PM",3.615,66.2,100,0,2026-03-05T23:42:14.000Z
"3/5/2026, 6:45:14 PM",3.615,66,100,0,2026-03-05T23:45:14.000Z
"3/5/2026, 6:48:14 PM",3.615,65.8,100,0,2026-03-05T23:48:14.000Z
"3/5/2026, 6:51:14 PM",3.615,65.8,100,0,2026-03-05T23:51:14.000Z
"3/5/2026, 6:54:14 PM",3.615,65.7,100,0,2026-03-05T23:54:14.000Z
"3/5/2026, 6:57:14 PM",3.615,65.5,100,0,2026-03-05T23:57:14.000Z
"3/5/2026, 7:00:14 PM",3.614,65.5,100,0,2026-03-06T00:00:14.000Z
"3/5/2026, 7:03:14 PM",3.614,65.3,100,0,2026-03-06T00:03:14.000Z
"3/5/2026, 7:06:14 PM",3.614,65.1,100,0,2026-03-06T00:06:14.000Z
"3/5/2026, 7:09:14 PM",3.614,65.1,100,0,2026-03-06T00:09:14.000Z
"3/5/2026, 7:12:14 PM",3.615,64.9,100,0,2026-03-06T00:12:14.000Z
"3/5/2026, 7:15:14 PM",3.614,64.9,100,0,2026-03-06T00:15:14.000Z
"3/5/2026, 7:18:14 PM",3.614,64.8,100,0,2026-03-06T00:18:14.000Z
"3/5/2026, 7:21:14 PM",3.615,64.8,100,0,2026-03-06T00:21:14.000Z
"3/5/2026, 7:24:14 PM",3.614,64.8,100,0,2026-03-06T00:24:14.000Z
"3/5/2026, 7:27:14 PM",3.614,64.6,100,0,2026-03-06T00:27:14.000Z
"3/5/2026, 7:30:14 PM",3.614,64.6,100,0,2026-03-06T00:30:14.000Z
"3/5/2026, 7:33:14 PM",3.614,64.6,100,0,2026-03-06T00:33:14.000Z
"3/5/2026, 7:36:14 PM",3.614,64.6,100,0,2026-03-06T00:36:14.000Z
"3/5/2026, 7:39:14 PM",3.614,64.4,100,0,2026-03-06T00:39:14.000Z
"3/5/2026, 7:42:14 PM",3.614,64.4,100,0,2026-03-06T00:42:14.000Z
"3/5/2026, 7:45:14 PM",3.614,64.4,100,0,2026-03-06T00:45:14.000Z
"3/5/2026, 7:48:14 PM",3.614,64.4,100,0,2026-03-06T00:48:14.000Z
"3/5/2026, 7:51:14 PM",3.614,64.2,100,0,2026-03-06T00:51:14.000Z
"3/5/2026, 7:54:14 PM",3.614,64.2,100,0,2026-03-06T00:54:14.000Z
"3/5/2026, 7:57:14 PM",3.614,64.2,100,0,2026-03-06T00:57:14.000Z
"3/5/2026, 8:00:14 PM",3.614,64.2,100,0,2026-03-06T01:00:14.000Z
"3/5/2026, 8:03:14 PM",3.614,64.2,100,0,2026-03-06T01:03:14.000Z
"3/5/2026, 8:06:14 PM",3.614,64.2,100,0,2026-03-06T01:06:14.000Z
"3/5/2026, 8:09:14 PM",3.614,64.2,100,0,2026-03-06T01:09:14.000Z
"3/5/2026, 8:12:14 PM",3.614,64.2,100,0,2026-03-06T01:12:14.000Z
"3/5/2026, 8:15:14 PM",3.614,64.2,100,0,2026-03-06T01:15:14.000Z
"3/5/2026, 8:18:14 PM",3.614,64.2,100,0,2026-03-06T01:18:14.000Z
"3/5/2026, 8:21:14 PM",3.614,64.2,100,0,2026-03-06T01:21:14.000Z
"3/5/2026, 8:24:14 PM",3.613,64.2,100,0,2026-03-06T01:24:14.000Z
"3/5/2026, 8:27:14 PM",3.614,64.4,100,0,2026-03-06T01:27:14.000Z
"3/5/2026, 8:30:14 PM",3.614,64.4,100,0,2026-03-06T01:30:14.000Z
"3/5/2026, 8:33:14 PM",3.614,64.4,100,0,2026-03-06T01:33:14.000Z
"3/5/2026, 8:36:14 PM",3.614,64.4,100,0,2026-03-06T01:36:14.000Z
"3/5/2026, 8:39:14 PM",3.614,64.4,100,0,2026-03-06T01:39:14.000Z
"3/5/2026, 8:42:14 PM",3.614,64.4,100,0,2026-03-06T01:42:14.000Z
"3/5/2026, 8:45:14 PM",3.614,64.4,100,0,2026-03-06T01:45:14.000Z
"3/5/2026, 8:48:14 PM",3.614,64.4,100,0,2026-03-06T01:48:14.000Z
"3/5/2026, 8:51:14 PM",3.614,64.4,100,0,2026-03-06T01:51:14.000Z
"3/5/2026, 8:54:14 PM",3.614,64.6,100,0,2026-03-06T01:54:14.000Z
"3/5/2026, 8:57:14 PM",3.614,64.6,100,0,2026-03-06T01:57:14.000Z
"3/5/2026, 9:00:14 PM",3.613,64.6,100,0,2026-03-06T02:00:14.000Z
"3/5/2026, 9:03:14 PM",3.613,64.6,100,0,2026-03-06T02:03:14.000Z
"3/5/2026, 9:06:14 PM",3.613,64.8,100,0,2026-03-06T02:06:14.000Z
"3/5/2026, 9:09:14 PM",3.613,64.8,100,0,2026-03-06T02:09:14.000Z
"3/5/2026, 9:12:14 PM",3.614,64.8,100,0,2026-03-06T02:12:14.000Z
"3/5/2026, 9:15:14 PM",3.613,64.8,100,0,2026-03-06T02:15:14.000Z
"3/5/2026, 9:18:14 PM",3.614,64.8,100,0,2026-03-06T02:18:14.000Z
"3/5/2026, 9:21:14 PM",3.614,64.8,100,0,2026-03-06T02:21:14.000Z
"3/5/2026, 9:24:14 PM",3.613,64.8,100,0,2026-03-06T02:24:14.000Z
"3/5/2026, 9:27:14 PM",3.613,64.8,100,0,2026-03-06T02:27:14.000Z
"3/5/2026, 9:30:14 PM",3.614,64.8,100,0,2026-03-06T02:30:14.000Z
"3/5/2026, 9:33:14 PM",3.613,64.9,100,0,2026-03-06T02:33:14.000Z
"3/5/2026, 9:36:14 PM",3.614,64.9,100,0,2026-03-06T02:36:14.000Z
"3/5/2026, 9:39:14 PM",3.614,64.9,100,0,2026-03-06T02:39:14.000Z
"3/5/2026, 9:42:14 PM",3.614,64.9,100,0,2026-03-06T02:42:14.000Z
"3/5/2026, 9:45:14 PM",3.614,64.9,100,0,2026-03-06T02:45:14.000Z
"3/5/2026, 9:48:14 PM",3.614,64.9,100,0,2026-03-06T02:48:14.000Z
"3/5/2026, 9:51:14 PM",3.613,64.9,100,0,2026-03-06T02:51:14.000Z
"3/5/2026, 9:54:14 PM",3.614,64.9,100,0,2026-03-06T02:54:14.000Z
"3/5/2026, 9:57:14 PM",3.613,64.9,100,0,2026-03-06T02:57:14.000Z
"3/5/2026, 10:00:14 PM",3.614,64.8,100,0,2026-03-06T03:00:14.000Z
"3/5/2026, 10:03:14 PM",3.614,64.8,100,0,2026-03-06T03:03:14.000Z
"3/5/2026, 10:06:14 PM",3.614,64.8,100,0,2026-03-06T03:06:14.000Z
"3/5/2026, 10:09:14 PM",3.614,64.8,100,0,2026-03-06T03:09:14.000Z
"3/5/2026, 10:12:14 PM",3.614,64.8,100,0,2026-03-06T03:12:14.000Z
"3/5/2026, 10:15:14 PM",3.614,64.8,100,0,2026-03-06T03:15:14.000Z
"3/5/2026, 10:18:14 PM",3.614,64.8,100,0,2026-03-06T03:18:14.000Z
"3/5/2026, 10:21:14 PM",3.614,64.8,100,0,2026-03-06T03:21:14.000Z
"3/5/2026, 10:24:14 PM",3.614,64.8,100,0,2026-03-06T03:24:14.000Z
"3/5/2026, 10:27:14 PM",3.614,64.8,100,0,2026-03-06T03:27:14.000Z
"3/5/2026, 10:30:14 PM",3.614,64.8,100,0,2026-03-06T03:30:14.000Z
"3/5/2026, 10:33:14 PM",3.614,64.8,100,0,2026-03-06T03:33:14.000Z
"3/5/2026, 10:36:14 PM",3.614,64.8,100,0,2026-03-06T03:36:14.000Z
"3/5/2026, 10:39:14 PM",3.614,64.8,100,0,2026-03-06T03:39:14.000Z
"3/5/2026, 10:42:14 PM",3.614,64.8,100,0,2026-03-06T03:42:14.000Z
"3/5/2026, 10:45:14 PM",3.614,64.8,100,0,2026-03-06T03:45:14.000Z
"3/5/2026, 10:48:14 PM",3.614,64.8,100,0,2026-03-06T03:48:14.000Z
"3/5/2026, 10:51:14 PM",3.614,64.8,100,0,2026-03-06T03:51:14.000Z
"3/5/2026, 10:54:14 PM",3.614,64.8,100,0,2026-03-06T03:54:14.000Z
"3/5/2026, 10:57:14 PM",3.614,64.8,100,0,2026-03-06T03:57:14.000Z
"3/5/2026, 11:00:14 PM",3.614,64.6,100,0,2026-03-06T04:00:14.000Z
"3/5/2026, 11:03:14 PM",3.614,64.6,100,0,2026-03-06T04:03:14.000Z
"3/5/2026, 11:06:14 PM",3.614,64.6,100,0,2026-03-06T04:06:14.000Z
"3/5/2026, 11:09:14 PM",3.614,64.6,100,0,2026-03-06T04:09:14.000Z
"3/5/2026, 11:12:14 PM",3.614,64.6,100,0,2026-03-06T04:12:14.000Z
"3/5/2026, 11:15:14 PM",3.614,64.6,100,0,2026-03-06T04:15:14.000Z
"3/5/2026, 11:18:14 PM",3.614,64.6,100,0,2026-03-06T04:18:14.000Z
"3/5/2026, 11:21:14 PM",3.613,64.6,100,0,2026-03-06T04:21:14.000Z
"3/5/2026, 11:24:14 PM",3.614,64.6,100,0,2026-03-06T04:24:14.000Z
"3/5/2026, 11:27:14 PM",3.614,64.6,100,0,2026-03-06T04:27:14.000Z
"3/5/2026, 11:30:14 PM",3.613,64.6,100,0,2026-03-06T04:30:14.000Z
"3/5/2026, 11:33:14 PM",3.614,64.6,100,0,2026-03-06T04:33:14.000Z
"3/5/2026, 11:36:14 PM",3.614,64.8,100,0,2026-03-06T04:36:14.000Z
"3/5/2026, 11:39:14 PM",3.614,64.8,100,0,2026-03-06T04:39:14.000Z
"3/5/2026, 11:42:14 PM",3.614,64.8,100,0,2026-03-06T04:42:14.000Z
"3/5/2026, 11:45:14 PM",3.614,64.8,100,0,2026-03-06T04:45:14.000Z
"3/5/2026, 11:48:14 PM",3.614,64.8,100,0,2026-03-06T04:48:14.000Z
"3/5/2026, 11:51:14 PM",3.613,64.8,100,0,2026-03-06T04:51:14.000Z
"3/5/2026, 11:54:14 PM",3.614,64.8,100,0,2026-03-06T04:54:14.000Z
"3/5/2026, 11:57:14 PM",3.614,64.8,100,0,2026-03-06T04:57:14.000Z
"3/6/2026, 12:00:14 AM",3.614,64.8,100,0,2026-03-06T05:00:14.000Z
"3/6/2026, 12:03:14 AM",3.614,64.6,100,0,2026-03-06T05:03:14.000Z
"3/6/2026, 12:06:14 AM",3.614,64.6,100,0,2026-03-06T05:06:14.000Z
"3/6/2026, 12:09:14 AM",3.613,64.6,100,0,2026-03-06T05:09:14.000Z
"3/6/2026, 12:12:14 AM",3.614,64.6,100,0,2026-03-06T05:12:14.000Z
"3/6/2026, 12:15:14 AM",3.614,64.6,100,0,2026-03-06T05:15:14.000Z
"3/6/2026, 12:18:14 AM",3.614,64.8,100,0,2026-03-06T05:18:14.000Z
"3/6/2026, 12:21:14 AM",3.614,64.8,100,0,2026-03-06T05:21:14.000Z
"3/6/2026, 12:24:14 AM",3.614,64.8,100,0,2026-03-06T05:24:14.000Z
"3/6/2026, 12:27:14 AM",3.613,64.8,100,0,2026-03-06T05:27:14.000Z
"3/6/2026, 12:30:14 AM",3.614,64.9,100,0,2026-03-06T05:30:14.000Z
"3/6/2026, 12:33:14 AM",3.614,64.9,100,0,2026-03-06T05:33:14.000Z
