Instrument:,NH3-211205141,,,,,,,,,,,,,
Name:,Biosolids Dewatering,,,,,,,,,,,,,"1)      HCL Stopped feeding on Thursday 8/27/2025. Then off Sept 4, Sept 11 and Sept 18. New delivery will be on Sept 25, 2025."
Time Zone Offset (Minutes):,-240,,,,,,,,,,,,,"2)      Ferric Tote received on Sept 10, but was left off for one (1) week."
Orignal File Name:,"C:\Users\phil.bennington\Documents\NH3-211205141_[8-27-2025, 8-19-51 AM --- 9-10-2025, 10-37-51 AM].acrudata",,,,,,,,,,,,,
Session ID:,24794,,,,,,,,,,,,,
Session 1st Title:,"NH3-211205141_[8-27-2025, 8-19-51 AM --- 9-10-2025, 10-37-51 AM]",,,,,,,,,,,,,Ferric Chloride 37.9% Strength and Spec. Grav. 1.404
Session Start:,"8/27/2025, 8:19:51 AM",,,,,,,,,,,,,                                 Totes 583 Lbs/day of 37.9% = 220.9 Lbs of 100% strength
Session End:,"9/10/2025, 10:37:51 AM",,,,,,,,,,,,,
,,,,,,,,,,,,,,MGD X 8.34 X mg/L = Lbs 100% strength
"8/31/2025, 1:37:51 AM",3.664,73,100,12,2025-08-31T05:37:51.000Z,,,,,,,,,
"8/31/2025, 1:40:51 AM",3.664,73,100,12,2025-08-31T05:40:51.000Z,,,,,,,,,
"8/31/2025, 1:43:51 AM",3.664,73,100,12,2025-08-31T05:43:51.000Z,,,,,,,,,
"8/31/2025, 1:46:51 AM",3.664,73,100,13,2025-08-31T05:46:51.000Z,,,,,,,,,
"8/31/2025, 1:49:51 AM",3.664,73,100,13,2025-08-31T05:49:51.000Z,,,,,,,,,
"8/31/2025, 1:52:51 AM",3.664,73,100,13,2025-08-31T05:52:51.000Z,,,,,,,,,
"8/31/2025, 1:55:51 AM",3.664,73.2,100,13,2025-08-31T05:55:51.000Z,,,,,,,,,
"8/31/2025, 1:58:51 AM",3.664,73.2,100,13,2025-08-31T05:58:51.000Z,,,,,,,,,
"8/31/2025, 2:01:51 AM",3.664,73.2,100,13,2025-08-31T06:01:51.000Z,,,,,,,,,
"8/31/2025, 2:04:51 AM",3.664,73.2,100,13,2025-08-31T06:04:51.000Z,,,,,,,,,
"8/31/2025, 2:07:51 AM",3.664,73.2,100,13,2025-08-31T06:07:51.000Z,,,,,,,,,
"8/31/2025, 2:10:51 AM",3.663,73,100,13,2025-08-31T06:10:51.000Z,,,,,,,,,
"8/31/2025, 2:13:51 AM",3.664,73,100,13,2025-08-31T06:13:51.000Z,,,,,,,,,
"8/31/2025, 2:16:51 AM",3.664,73,100,13,2025-08-31T06:16:51.000Z,,,,,,,,,
"8/31/2025, 2:19:51 AM",3.664,73,100,13,2025-08-31T06:19:51.000Z,,,,,,,,,
"8/31/2025, 2:22:51 AM",3.664,73,100,13,2025-08-31T06:22:51.000Z,,,,,,,,,
"8/31/2025, 2:25:51 AM",3.664,73,100,13,2025-08-31T06:25:51.000Z,,,,,,,,,
"8/31/2025, 2:28:51 AM",3.664,73,100,13,2025-08-31T06:28:51.000Z,,,,,,,,,
"8/31/2025, 2:31:51 AM",3.664,73,100,13,2025-08-31T06:31:51.000Z,,,,,,,,,
"8/31/2025, 2:34:51 AM",3.664,73,100,13,2025-08-31T06:34:51.000Z,,,,,,,,,
"8/31/2025, 2:37:51 AM",3.664,73,100,13,2025-08-31T06:37:51.000Z,,,,,,,,,
"8/31/2025, 2:40:51 AM",3.664,72.9,100,13,2025-08-31T06:40:51.000Z,,,,,,,,,
"8/31/2025, 2:43:51 AM",3.664,72.9,100,13,2025-08-31T06:43:51.000Z,,,,,,,,,
"8/31/2025, 2:46:51 AM",3.664,72.9,100,13,2025-08-31T06:46:51.000Z,,,,,,,,,
"8/31/2025, 2:49:51 AM",3.663,72.9,100,12,2025-08-31T06:49:51.000Z,,,,,,,,,
"8/31/2025, 2:52:51 AM",3.664,72.9,100,12,2025-08-31T06:52:51.000Z,,,,,,,,,
"8/31/2025, 2:55:51 AM",3.664,72.9,100,12,2025-08-31T06:55:51.000Z,,,,,,,,,
"8/31/2025, 2:58:51 AM",3.663,72.9,100,12,2025-08-31T06:58:51.000Z,,,,,,,,,
"8/31/2025, 3:01:51 AM",3.664,72.9,100,12,2025-08-31T07:01:51.000Z,,,,,,,,,
"8/31/2025, 3:04:51 AM",3.664,72.9,100,13,2025-08-31T07:04:51.000Z,,,,,,,,,
"8/31/2025, 3:07:51 AM",3.664,72.9,100,13,2025-08-31T07:07:51.000Z,,,,,,,,,
"8/31/2025, 3:10:51 AM",3.664,72.9,100,13,2025-08-31T07:10:51.000Z,,,,,,,,,
"8/31/2025, 3:13:51 AM",3.664,72.9,100,13,2025-08-31T07:13:51.000Z,,,,,,,,,
"8/31/2025, 3:16:51 AM",3.664,72.9,100,13,2025-08-31T07:16:51.000Z,,,,,,,,,
"8/31/2025, 3:19:51 AM",3.664,72.7,100,13,2025-08-31T07:19:51.000Z,,,,,,,,,
"8/31/2025, 3:22:51 AM",3.663,72.7,100,13,2025-08-31T07:22:51.000Z,,,,,,,,,
"8/31/2025, 3:25:51 AM",3.664,72.7,100,13,2025-08-31T07:25:51.000Z,,,,,,,,,
"8/31/2025, 3:28:51 AM",3.664,72.7,100,13,2025-08-31T07:28:51.000Z,,,,,,,,,
"8/31/2025, 3:31:51 AM",3.664,72.7,100,13,2025-08-31T07:31:51.000Z,,,,,,,,,
"8/31/2025, 3:34:51 AM",3.664,72.7,100,13,2025-08-31T07:34:51.000Z,,,,,,,,,
"8/31/2025, 3:37:51 AM",3.663,72.7,100,13,2025-08-31T07:37:51.000Z,,,,,,,,,
"8/31/2025, 3:40:51 AM",3.664,72.7,100,13,2025-08-31T07:40:51.000Z,,,,,,,,,
"8/31/2025, 3:43:51 AM",3.664,72.7,100,13,2025-08-31T07:43:51.000Z,,,,,,,,,
"8/31/2025, 3:46:51 AM",3.664,72.7,100,13,2025-08-31T07:46:51.000Z,,,,,,,,,
"8/31/2025, 3:49:51 AM",3.664,72.7,100,13,2025-08-31T07:49:51.000Z,,,,,,,,,
"8/31/2025, 3:52:51 AM",3.664,72.7,100,13,2025-08-31T07:52:51.000Z,,,,,,,,,
"8/31/2025, 3:55:51 AM",3.664,72.7,100,13,2025-08-31T07:55:51.000Z,,,,,,,,,
"8/31/2025, 3:58:51 AM",3.663,72.7,100,13,2025-08-31T07:58:51.000Z,,,,,,,,,
"8/31/2025, 4:01:51 AM",3.664,72.7,100,13,2025-08-31T08:01:51.000Z,,,,,,,,,
"8/31/2025, 4:04:51 AM",3.663,72.7,100,13,2025-08-31T08:04:51.000Z,,,,,,,,,
"8/31/2025, 4:07:51 AM",3.663,72.7,100,13,2025-08-31T08:07:51.000Z,,,,,,,,,
"8/31/2025, 4:10:51 AM",3.663,72.7,100,12,2025-08-31T08:10:51.000Z,,,,,,,,,
"8/31/2025, 4:13:51 AM",3.664,72.7,100,12,2025-08-31T08:13:51.000Z,,,,,,,,,
"8/31/2025, 4:16:51 AM",3.664,72.7,100,12,2025-08-31T08:16:51.000Z,,,,,,,,,
"8/31/2025, 4:19:51 AM",3.663,72.7,100,12,2025-08-31T08:19:51.000Z,,,,,,,,,
"8/31/2025, 4:22:51 AM",3.663,72.7,100,12,2025-08-31T08:22:51.000Z,,,,,,,,,
"8/31/2025, 4:25:51 AM",3.664,72.7,100,12,2025-08-31T08:25:51.000Z,,,,,,,,,
"8/31/2025, 4:28:51 AM",3.664,72.5,100,12,2025-08-31T08:28:51.000Z,,,,,,,,,
"8/31/2025, 4:31:51 AM",3.664,72.5,100,12,2025-08-31T08:31:51.000Z,,,,,,,,,
"8/31/2025, 4:34:51 AM",3.663,72.5,100,12,2025-08-31T08:34:51.000Z,,,,,,,,,
"8/31/2025, 4:37:51 AM",3.663,72.5,100,12,2025-08-31T08:37:51.000Z,,,,,,,,,
"8/31/2025, 4:40:51 AM",3.664,72.5,100,12,2025-08-31T08:40:51.000Z,,,,,,,,,
"8/31/2025, 4:43:51 AM",3.664,72.5,100,12,2025-08-31T08:43:51.000Z,,,,,,,,,
"8/31/2025, 4:46:51 AM",3.663,72.3,100,12,2025-08-31T08:46:51.000Z,,,,,,,,,
"8/31/2025, 4:49:51 AM",3.664,72.3,100,12,2025-08-31T08:49:51.000Z,,,,,,,,,
"8/31/2025, 4:52:51 AM",3.664,72.3,100,11,2025-08-31T08:52:51.000Z,,,,,,,,,
"8/31/2025, 4:55:51 AM",3.663,72.3,100,11,2025-08-31T08:55:51.000Z,,,,,,,,,
"8/31/2025, 4:58:51 AM",3.663,72.3,100,11,2025-08-31T08:58:51.000Z,,,,,,,,,
"8/31/2025, 5:01:51 AM",3.663,72.3,100,11,2025-08-31T09:01:51.000Z,,,,,,,,,
"8/31/2025, 5:04:51 AM",3.663,72.3,100,12,2025-08-31T09:04:51.000Z,,,,,,,,,
"8/31/2025, 5:07:51 AM",3.664,72.3,100,12,2025-08-31T09:07:51.000Z,,,,,,,,,
"8/31/2025, 5:10:51 AM",3.663,72.3,100,12,2025-08-31T09:10:51.000Z,,,,,,,,,
"8/31/2025, 5:13:51 AM",3.664,72.3,100,12,2025-08-31T09:13:51.000Z,,,,,,,,,
"8/31/2025, 5:16:51 AM",3.664,72.3,100,12,2025-08-31T09:16:51.000Z,,,,,,,,,
"8/31/2025, 5:19:51 AM",3.664,72.3,100,12,2025-08-31T09:19:51.000Z,,,,,,,,,
"8/31/2025, 5:22:51 AM",3.663,72.3,100,11,2025-08-31T09:22:51.000Z,,,,,,,,,
"8/31/2025, 5:25:51 AM",3.664,72.3,100,11,2025-08-31T09:25:51.000Z,,,,,,,,,
"8/31/2025, 5:28:51 AM",3.663,72.3,100,11,2025-08-31T09:28:51.000Z,,,,,,,,,
"8/31/2025, 5:31:51 AM",3.664,72.3,100,11,2025-08-31T09:31:51.000Z,,,,,,,,,
"8/31/2025, 5:34:51 AM",3.663,72.3,100,11,2025-08-31T09:34:51.000Z,,,,,,,,,
"8/31/2025, 5:37:51 AM",3.663,72.3,100,11,2025-08-31T09:37:51.000Z,,,,,,,,,
"8/31/2025, 5:40:51 AM",3.663,72.3,100,11,2025-08-31T09:40:51.000Z,,,,,,,,,
"8/31/2025, 5:43:51 AM",3.664,72.1,100,11,2025-08-31T09:43:51.000Z,,,,,,,,,
"8/31/2025, 5:46:51 AM",3.663,72.1,100,11,2025-08-31T09:46:51.000Z,,,,,,,,,
"8/31/2025, 5:49:51 AM",3.664,72.1,100,11,2025-08-31T09:49:51.000Z,,,,,,,,,
"8/31/2025, 5:52:51 AM",3.664,72,100,11,2025-08-31T09:52:51.000Z,,,,,,,,,
"8/31/2025, 5:55:51 AM",3.663,72,100,11,2025-08-31T09:55:51.000Z,,,,,,,,,
"8/31/2025, 5:58:51 AM",3.663,72,100,11,2025-08-31T09:58:51.000Z,,,,,,,,,
"8/31/2025, 6:01:51 AM",3.663,72,100,11,2025-08-31T10:01:51.000Z,,,,,,,,,
"8/31/2025, 6:04:51 AM",3.663,71.8,100,11,2025-08-31T10:04:51.000Z,,,,,,,,,
"8/31/2025, 6:07:51 AM",3.663,71.8,100,11,2025-08-31T10:07:51.000Z,,,,,,,,,
"8/31/2025, 6:10:51 AM",3.663,71.8,100,11,2025-08-31T10:10:51.000Z,,,,,,,,,
"8/31/2025, 6:13:51 AM",3.663,71.8,100,11,2025-08-31T10:13:51.000Z,,,,,,,,,
"8/31/2025, 6:16:51 AM",3.664,71.8,100,11,2025-08-31T10:16:51.000Z,,,,,,,,,
"8/31/2025, 6:19:51 AM",3.663,71.8,100,11,2025-08-31T10:19:51.000Z,,,,,,,,,
"8/31/2025, 6:22:51 AM",3.663,71.6,100,11,2025-08-31T10:22:51.000Z,,,,,,,,,
"8/31/2025, 6:25:51 AM",3.663,71.6,100,11,2025-08-31T10:25:51.000Z,,,,,,,,,
"8/31/2025, 6:28:51 AM",3.663,71.6,100,11,2025-08-31T10:28:51.000Z,,,,,,,,,
"8/31/2025, 6:31:51 AM",3.663,71.6,100,11,2025-08-31T10:31:51.000Z,,,,,,,,,
"8/31/2025, 6:34:51 AM",3.664,71.6,100,11,2025-08-31T10:34:51.000Z,,,,,,,,,
"8/31/2025, 6:37:51 AM",3.663,71.6,100,11,2025-08-31T10:37:51.000Z,,,,,,,,,
"8/31/2025, 6:40:51 AM",3.664,71.6,100,10,2025-08-31T10:40:51.000Z,,,,,,,,,
"8/31/2025, 6:43:51 AM",3.664,71.6,100,10,2025-08-31T10:43:51.000Z,,,,,,,,,
"8/31/2025, 6:46:51 AM",3.663,71.6,100,10,2025-08-31T10:46:51.000Z,,,,,,,,,
"8/31/2025, 6:49:51 AM",3.663,71.6,100,10,2025-08-31T10:49:51.000Z,,,,,,,,,
"8/31/2025, 6:52:51 AM",3.664,71.6,100,10,2025-08-31T10:52:51.000Z,,,,,,,,,
"8/31/2025, 6:55:51 AM",3.663,71.6,100,10,2025-08-31T10:55:51.000Z,,,,,,,,,
"8/31/2025, 6:58:51 AM",3.663,71.6,100,10,2025-08-31T10:58:51.000Z,,,,,,,,,
"8/31/2025, 7:01:51 AM",3.663,71.6,100,10,2025-08-31T11:01:51.000Z,,,,,,,,,
"8/31/2025, 7:04:51 AM",3.663,71.6,100,10,2025-08-31T11:04:51.000Z,,,,,,,,,
"8/31/2025, 7:07:51 AM",3.663,71.4,100,10,2025-08-31T11:07:51.000Z,,,,,,,,,
"8/31/2025, 7:10:51 AM",3.663,71.4,100,10,2025-08-31T11:10:51.000Z,,,,,,,,,
"8/31/2025, 7:13:51 AM",3.664,71.4,100,10,2025-08-31T11:13:51.000Z,,,,,,,,,
"8/31/2025, 7:16:51 AM",3.663,71.2,100,10,2025-08-31T11:16:51.000Z,,,,,,,,,
"8/31/2025, 7:19:51 AM",3.664,71.2,100,10,2025-08-31T11:19:51.000Z,,,,,,,,,
"8/31/2025, 7:22:51 AM",3.664,71.2,100,10,2025-08-31T11:22:51.000Z,,,,,,,,,
"8/31/2025, 7:25:51 AM",3.663,71.2,100,10,2025-08-31T11:25:51.000Z,,,,,,,,,
"8/31/2025, 7:28:51 AM",3.663,71.1,100,10,2025-08-31T11:28:51.000Z,,,,,,,,,
"8/31/2025, 7:31:51 AM",3.663,71.1,100,10,2025-08-31T11:31:51.000Z,,,,,,,,,
"8/31/2025, 7:34:51 AM",3.663,71.2,100,10,2025-08-31T11:34:51.000Z,,,,,,,,,
"8/31/2025, 7:37:51 AM",3.663,71.2,100,10,2025-08-31T11:37:51.000Z,,,,,,,,,
"8/31/2025, 7:40:51 AM",3.663,71.2,100,10,2025-08-31T11:40:51.000Z,,,,,,,,,
"8/31/2025, 7:43:51 AM",3.663,71.2,100,10,2025-08-31T11:43:51.000Z,,,,,,,,,
"8/31/2025, 7:46:51 AM",3.663,71.2,100,10,2025-08-31T11:46:51.000Z,,,,,,,,,
"8/31/2025, 7:49:51 AM",3.663,71.2,100,10,2025-08-31T11:49:51.000Z,,,,,,,,,
"8/31/2025, 7:52:51 AM",3.663,71.4,100,10,2025-08-31T11:52:51.000Z,,,,,,,,,
"8/31/2025, 7:55:51 AM",3.663,71.4,100,10,2025-08-31T11:55:51.000Z,,,,,,,,,
"8/31/2025, 7:58:51 AM",3.663,71.6,100,10,2025-08-31T11:58:51.000Z,,,,,,,,,
"8/31/2025, 8:01:51 AM",3.663,71.6,100,11,2025-08-31T12:01:51.000Z,,,,,,,,,
"8/31/2025, 8:04:51 AM",3.663,71.8,100,11,2025-08-31T12:04:51.000Z,,,,,,,,,
"8/31/2025, 8:07:51 AM",3.663,71.8,100,11,2025-08-31T12:07:51.000Z,,,,,,,,,
"8/31/2025, 8:10:51 AM",3.663,71.8,100,11,2025-08-31T12:10:51.000Z,,,,,,,,,
"8/31/2025, 8:13:51 AM",3.663,72,100,11,2025-08-31T12:13:51.000Z,,,,,,,,,
"8/31/2025, 8:16:51 AM",3.663,72,100,11,2025-08-31T12:16:51.000Z,,,,,,,,,
"8/31/2025, 8:19:51 AM",3.662,72.1,100,11,2025-08-31T12:19:51.000Z,,,,,,,,,
"8/31/2025, 8:22:51 AM",3.663,72.3,100,11,2025-08-31T12:22:51.000Z,,,,,,,,,
"8/31/2025, 8:25:51 AM",3.663,72.3,100,11,2025-08-31T12:25:51.000Z,,,,,,,,,
"8/31/2025, 8:28:51 AM",3.663,72.5,100,12,2025-08-31T12:28:51.000Z,,,,,,,,,
"8/31/2025, 8:31:51 AM",3.663,72.7,100,12,2025-08-31T12:31:51.000Z,,,,,,,,,
"8/31/2025, 8:34:51 AM",3.663,72.9,100,12,2025-08-31T12:34:51.000Z,,,,,,,,,
"8/31/2025, 8:37:51 AM",3.663,73,100,12,2025-08-31T12:37:51.000Z,,,,,,,,,
"8/31/2025, 8:40:51 AM",3.663,73.2,100,12,2025-08-31T12:40:51.000Z,,,,,,,,,
"8/31/2025, 8:43:51 AM",3.663,73.4,100,12,2025-08-31T12:43:51.000Z,,,,,,,,,
"8/31/2025, 8:46:51 AM",3.663,73.6,100,13,2025-08-31T12:46:51.000Z,,,,,,,,,
"8/31/2025, 8:49:51 AM",3.663,73.8,100,13,2025-08-31T12:49:51.000Z,,,,,,,,,
"8/31/2025, 8:52:51 AM",3.662,73.9,100,13,2025-08-31T12:52:51.000Z,,,,,,,,,
"8/31/2025, 8:55:51 AM",3.663,74.1,100,13,2025-08-31T12:55:51.000Z,,,,,,,,,
"8/31/2025, 8:58:51 AM",3.663,74.3,100,14,2025-08-31T12:58:51.000Z,,,,,,,,,
"8/31/2025, 9:01:51 AM",3.663,74.5,100,14,2025-08-31T13:01:51.000Z,,,,,,,,,
"8/31/2025, 9:04:51 AM",3.663,74.7,100,14,2025-08-31T13:04:51.000Z,,,,,,,,,
"8/31/2025, 9:07:51 AM",3.663,74.8,100,14,2025-08-31T13:07:51.000Z,,,,,,,,,
"8/31/2025, 9:10:51 AM",3.663,75,100,15,2025-08-31T13:10:51.000Z,,,,,,,,,
"8/31/2025, 9:13:51 AM",3.663,75.2,100,15,2025-08-31T13:13:51.000Z,,,,,,,,,
"8/31/2025, 9:16:51 AM",3.663,75.6,100,15,2025-08-31T13:16:51.000Z,,,,,,,,,
"8/31/2025, 9:19:51 AM",3.663,75.7,100,16,2025-08-31T13:19:51.000Z,,,,,,,,,
"8/31/2025, 9:22:51 AM",3.662,76.1,100,16,2025-08-31T13:22:51.000Z,,,,,,,,,
"8/31/2025, 9:25:51 AM",3.663,76.3,100,16,2025-08-31T13:25:51.000Z,,,,,,,,,
"8/31/2025, 9:28:51 AM",3.663,76.5,100,17,2025-08-31T13:28:51.000Z,,,,,,,,,
"8/31/2025, 9:31:51 AM",3.663,76.8,100,17,2025-08-31T13:31:51.000Z,,,,,,,,,
"8/31/2025, 9:34:51 AM",3.662,77,100,18,2025-08-31T13:34:51.000Z,,,,,,,,,
"8/31/2025, 9:37:51 AM",3.662,77.4,100,18,2025-08-31T13:37:51.000Z,,,,,,,,,
"8/31/2025, 9:40:51 AM",3.663,77.5,100,18,2025-08-31T13:40:51.000Z,,,,,,,,,
"8/31/2025, 9:43:51 AM",3.662,77.9,100,19,2025-08-31T13:43:51.000Z,,,,,,,,,
"8/31/2025, 9:46:51 AM",3.662,78.1,100,19,2025-08-31T13:46:51.000Z,,,,,,,,,
"8/31/2025, 9:49:51 AM",3.662,78.4,100,20,2025-08-31T13:49:51.000Z,,,,,,,,,
"8/31/2025, 9:52:51 AM",3.662,78.8,100,20,2025-08-31T13:52:51.000Z,,,,,,,,,
"8/31/2025, 9:55:51 AM",3.662,79,100,20,2025-08-31T13:55:51.000Z,,,,,,,,,
"8/31/2025, 9:58:51 AM",3.663,79.3,100,20,2025-08-31T13:58:51.000Z,,,,,,,,,
"8/31/2025, 10:01:51 AM",3.662,79.7,100,20,2025-08-31T14:01:51.000Z,,,,,,,,,
"8/31/2025, 10:04:51 AM",3.662,80.1,100,20,2025-08-31T14:04:51.000Z,,,,,,,,,
"8/31/2025, 10:07:51 AM",3.662,80.2,100,20,2025-08-31T14:07:51.000Z,,,,,,,,,
"8/31/2025, 10:10:51 AM",3.662,80.4,100,21,2025-08-31T14:10:51.000Z,,,,,,,,,
"8/31/2025, 10:13:51 AM",3.662,80.6,100,21,2025-08-31T14:13:51.000Z,,,,,,,,,
"8/31/2025, 10:16:51 AM",3.662,81,100,22,2025-08-31T14:16:51.000Z,,,,,,,,,
"8/31/2025, 10:19:51 AM",3.662,81.1,100,22,2025-08-31T14:19:51.000Z,,,,,,,,,
"8/31/2025, 10:22:51 AM",3.663,81.3,100,22,2025-08-31T14:22:51.000Z,,,,,,,,,
"8/31/2025, 10:25:51 AM",3.662,81.5,100,22,2025-08-31T14:25:51.000Z,,,,,,,,,
"8/31/2025, 10:28:51 AM",3.662,81.7,100,23,2025-08-31T14:28:51.000Z,,,,,,,,,
"8/31/2025, 10:31:51 AM",3.662,81.9,100,24,2025-08-31T14:31:51.000Z,,,,,,,,,
"8/31/2025, 10:34:51 AM",3.662,82,100,24,2025-08-31T14:34:51.000Z,,,,,,,,,
"8/31/2025, 10:37:51 AM",3.662,82.2,100,24,2025-08-31T14:37:51.000Z,,,,,,,,,
"8/31/2025, 10:40:51 AM",3.662,82.4,100,25,2025-08-31T14:40:51.000Z,,,,,,,,,
"8/31/2025, 10:43:51 AM",3.662,82.6,100,25,2025-08-31T14:43:51.000Z,,,,,,,,,
"8/31/2025, 10:46:51 AM",3.662,82.8,100,26,2025-08-31T14:46:51.000Z,,,,,,,,,
"8/31/2025, 10:49:51 AM",3.662,82.9,100,26,2025-08-31T14:49:51.000Z,,,,,,,,,
"8/31/2025, 10:52:51 AM",3.662,83.1,100,26,2025-08-31T14:52:51.000Z,,,,,,,,,
"8/31/2025, 10:55:51 AM",3.662,83.3,100,26,2025-08-31T14:55:51.000Z,,,,,,,,,
"8/31/2025, 10:58:51 AM",3.662,83.5,100,26,2025-08-31T14:58:51.000Z,,,,,,,,,
"8/31/2025, 11:01:51 AM",3.662,83.7,100,26,2025-08-31T15:01:51.000Z,,,,,,,,,
"8/31/2025, 11:04:51 AM",3.662,83.7,100,26,2025-08-31T15:04:51.000Z,,,,,,,,,
"8/31/2025, 11:07:51 AM",3.662,83.8,100,26,2025-08-31T15:07:51.000Z,,,,,,,,,
"8/31/2025, 11:10:51 AM",3.662,83.8,100,26,2025-08-31T15:10:51.000Z,,,,,,,,,
"8/31/2025, 11:13:51 AM",3.662,84,100,26,2025-08-31T15:13:51.000Z,,,,,,,,,
"8/31/2025, 11:16:51 AM",3.662,84,100,27,2025-08-31T15:16:51.000Z,,,,,,,,,
"8/31/2025, 11:19:51 AM",3.662,84.2,100,26,2025-08-31T15:19:51.000Z,,,,,,,,,
"8/31/2025, 11:22:51 AM",3.662,84.4,100,26,2025-08-31T15:22:51.000Z,,,,,,,,,
"8/31/2025, 11:25:51 AM",3.662,84.4,100,26,2025-08-31T15:25:51.000Z,,,,,,,,,
"8/31/2025, 11:28:51 AM",3.662,84.6,100,26,2025-08-31T15:28:51.000Z,,,,,,,,,
"8/31/2025, 11:31:51 AM",3.662,84.6,100,26,2025-08-31T15:31:51.000Z,,,,,,,,,
"8/31/2025, 11:34:51 AM",3.661,84.6,100,26,2025-08-31T15:34:51.000Z,,,,,,,,,
"8/31/2025, 11:37:51 AM",3.662,84.7,100,26,2025-08-31T15:37:51.000Z,,,,,,,,,
"8/31/2025, 11:40:51 AM",3.662,84.9,100,26,2025-08-31T15:40:51.000Z,,,,,,,,,
"8/31/2025, 11:43:51 AM",3.662,84.9,100,26,2025-08-31T15:43:51.000Z,,,,,,,,,
"8/31/2025, 11:46:51 AM",3.662,84.9,100,27,2025-08-31T15:46:51.000Z,,,,,,,,,
"8/31/2025, 11:49:51 AM",3.662,85.1,100,27,2025-08-31T15:49:51.000Z,,,,,,,,,
"8/31/2025, 11:52:51 AM",3.662,85.1,100,27,2025-08-31T15:52:51.000Z,,,,,,,,,
"8/31/2025, 11:55:51 AM",3.662,85.3,100,27,2025-08-31T15:55:51.000Z,,,,,,,,,
"8/31/2025, 11:58:51 AM",3.662,85.3,100,27,2025-08-31T15:58:51.000Z,,,,,,,,,
"8/31/2025, 12:01:51 PM",3.661,85.5,100,28,2025-08-31T16:01:51.000Z,,,,,,,,,
"8/31/2025, 12:04:51 PM",3.662,85.5,100,27,2025-08-31T16:04:51.000Z,,,,,,,,,
"8/31/2025, 12:07:51 PM",3.662,85.5,100,28,2025-08-31T16:07:51.000Z,,,,,,,,,
"8/31/2025, 12:10:51 PM",3.662,85.6,100,29,2025-08-31T16:10:51.000Z,,,,,,,,,
"8/31/2025, 12:13:51 PM",3.662,85.6,100,28,2025-08-31T16:13:51.000Z,,,,,,,,,
"8/31/2025, 12:16:51 PM",3.662,85.6,100,27,2025-08-31T16:16:51.000Z,,,,,,,,,
"8/31/2025, 12:19:51 PM",3.662,85.8,100,28,2025-08-31T16:19:51.000Z,,,,,,,,,
"8/31/2025, 12:22:51 PM",3.662,85.8,100,29,2025-08-31T16:22:51.000Z,,,,,,,,,
"8/31/2025, 12:25:51 PM",3.661,86,100,29,2025-08-31T16:25:51.000Z,,,,,,,,,
"8/31/2025, 12:28:51 PM",3.662,86.2,100,29,2025-08-31T16:28:51.000Z,,,,,,,,,
"8/31/2025, 12:31:51 PM",3.662,86.2,100,30,2025-08-31T16:31:51.000Z,,,,,,,,,
"8/31/2025, 12:34:51 PM",3.662,86.4,100,31,2025-08-31T16:34:51.000Z,,,,,,,,,
"8/31/2025, 12:37:51 PM",3.662,86.5,100,30,2025-08-31T16:37:51.000Z,,,,,,,,,
"8/31/2025, 12:40:51 PM",3.662,86.7,100,31,2025-08-31T16:40:51.000Z,,,,,,,,,
"8/31/2025, 12:43:51 PM",3.662,86.9,100,30,2025-08-31T16:43:51.000Z,,,,,,,,,
"8/31/2025, 12:46:51 PM",3.661,87.1,100,29,2025-08-31T16:46:51.000Z,,,,,,,,,
"8/31/2025, 12:49:51 PM",3.662,87.1,100,29,2025-08-31T16:49:51.000Z,,,,,,,,,
"8/31/2025, 12:52:51 PM",3.662,87.3,100,28,2025-08-31T16:52:51.000Z,,,,,,,,,
"8/31/2025, 12:55:51 PM",3.661,87.3,100,27,2025-08-31T16:55:51.000Z,,,,,,,,,
"8/31/2025, 12:58:51 PM",3.662,87.4,100,26,2025-08-31T16:58:51.000Z,,,,,,,,,
"8/31/2025, 1:01:51 PM",3.661,87.4,100,28,2025-08-31T17:01:51.000Z,,,,,,,,,
"8/31/2025, 1:04:51 PM",3.662,87.4,100,27,2025-08-31T17:04:51.000Z,,,,,,,,,
"8/31/2025, 1:07:51 PM",3.661,87.6,100,28,2025-08-31T17:07:51.000Z,,,,,,,,,
"8/31/2025, 1:10:51 PM",3.661,87.8,100,28,2025-08-31T17:10:51.000Z,,,,,,,,,
"8/31/2025, 1:13:51 PM",3.662,88,100,30,2025-08-31T17:13:51.000Z,,,,,,,,,
"8/31/2025, 1:16:51 PM",3.662,88.2,100,32,2025-08-31T17:16:51.000Z,,,,,,,,,
"8/31/2025, 1:19:51 PM",3.662,88.3,100,31,2025-08-31T17:19:51.000Z,,,,,,,,,
"8/31/2025, 1:22:51 PM",3.661,88.5,100,32,2025-08-31T17:22:51.000Z,,,,,,,,,
"8/31/2025, 1:25:51 PM",3.661,88.7,100,34,2025-08-31T17:25:51.000Z,,,,,,,,,
"8/31/2025, 1:28:51 PM",3.661,88.9,100,32,2025-08-31T17:28:51.000Z,,,,,,,,,
"8/31/2025, 1:31:51 PM",3.661,88.9,100,33,2025-08-31T17:31:51.000Z,,,,,,,,,
"8/31/2025, 1:34:51 PM",3.661,89.2,100,33,2025-08-31T17:34:51.000Z,,,,,,,,,
"8/31/2025, 1:37:51 PM",3.661,89.2,100,31,2025-08-31T17:37:51.000Z,,,,,,,,,
